Id,Sales
1,4576.1646
2,7485.306
3,9244.777
4,6879.609
5,7284.764
6,5750.376
7,8229.739
8,8172.2466
9,5142.682
10,5754.524
11,6912.281
12,8375.242
13,7181.8794
14,8604.729
15,6014.75
16,4489.1987
17,6090.6313
18,9468.615
19,10692.471
20,9999.247
21,8325.391
22,4611.612
23,5846.2534
24,4389.4956
25,7716.091
26,10892.24
27,8778.602
28,6305.129
29,5605.7275
30,4519.9746
31,5896.7773
32,10244.46
33,6798.415
34,5523.015
35,5320.3745
36,7373.735
37,3636.8132
38,7718.799
39,4625.9233
40,6275.1055
41,6531.067
42,5567.628
43,7989.5015
44,6848.9463
45,5150.894
46,6880.98
47,7068.7944
48,11029.973
49,6109.6377
50,8415.435
51,7443.9673
52,9050.685
53,6597.839
54,9344.781
55,4576.147
56,5223.807
57,6300.4893
58,5874.869
59,8792.636
60,7934.9517
61,5755.122
62,7648.5273
63,6550.71
64,9599.369
65,4042.9868
66,12541.531
67,4941.2236
68,5983.3867
69,8071.2
70,5503.7764
71,6777.9644
72,6187.9263
73,7527.219
74,5518.75
75,5529.672
76,7978.7886
77,7600.529
78,7499.297
79,5490.487
80,7117.377
81,11093.966
82,6660.3315
83,4534.78
84,6734.569
85,5732.865
86,6088.0063
87,7214.617
88,3967.682
89,8592.739
90,6128.469
91,7281.1807
92,6683.671
93,4645.1313
94,6308.221
95,5190.1396
96,8678.579
97,8623.87
98,5082.705
99,4987.654
100,7083.378
101,5989.1924
102,5907.7764
103,7884.5396
104,6694.6626
105,7247.2695
106,5733.2695
107,4606.008
108,6921.985
109,6697.8813
110,7314.155
111,8003.9077
112,7866.3335
113,5857.6436
114,8688.069
115,6040.4736
116,7815.4785
117,9131.933
118,6855.8535
119,9676.863
120,8061.7617
121,7659.381
122,5680.0396
123,6860.811
124,8317.091
125,6661.132
126,4007.6733
127,5470.7456
128,8223.479
129,6115.041
130,5103.3477
131,8793.047
132,6329.475
133,5740.864
134,5751.6875
135,5617.759
136,7581.2876
137,6840.447
138,6926.3228
139,5880.8564
140,5030.926
141,6707.3726
142,3782.7441
143,6598.657
144,5527.6523
145,8560.53
146,7653.9336
147,6094.664
148,9818.421
149,5359.398
150,5125.8975
151,10371.447
152,6902.814
153,8514.121
154,7188.4023
155,5239.2935
156,6470.108
157,5541.0586
158,7894.3506
159,11843.615
160,6181.638
161,3564.6006
162,5125.839
163,8714.466
164,8790.515
165,6682.798
166,7261.1685
167,4664.4062
168,4905.6143
169,3502.7026
170,4919.482
