Id,Sales
1,5388.9863
2,7343.86
3,10216.907
4,6821.906
5,6940.327
6,5768.8213
7,8946.077
8,8676.277
9,5531.011
10,5926.924
11,7926.194
12,8433.382
13,7058.771
14,8318.645
15,6328.823
16,4705.7754
17,6323.4355
18,10006.774
19,12004.236
20,10279.446
21,8168.483
22,5373.78
23,6954.4204
24,4528.7856
25,8429.267
26,10604.376
27,9392.045
28,6586.6797
29,5423.7837
30,5087.526
31,5728.886
32,10677.716
33,7356.155
34,6109.451
35,5760.2505
36,7905.8477
37,4265.1655
38,8558.301
39,4707.086
40,6547.2935
41,7365.041
42,5967.368
43,8319.97
44,6733.9204
45,4911.475
46,7331.4463
47,7796.0938
48,10151.513
49,6807.2383
50,8887.589
51,7726.2153
52,10531.72
53,7301.8325
54,8705.005
55,4747.077
56,5452.9624
57,6545.009
58,6809.5044
59,9492.819
60,8734.684
61,6028.211
62,8466.317
63,6783.6743
64,9256.599
65,4149.2974
66,12714.503
67,5204.3447
68,6069.5947
69,8899.954
70,5682.7104
71,6970.728
72,6092.212
73,7202.875
74,4934.536
75,5106.05
76,8258.522
77,8297.68
78,7704.6274
79,4802.8374
80,7565.29
81,11201.265
82,7318.523
83,4998.8394
84,7615.1636
85,6183.46
86,7035.209
87,7073.266
88,4159.4116
89,8992.67
90,7042.351
91,8355.569
92,7581.5405
93,4748.585
94,6618.0117
95,5489.1987
96,8483.84
97,9335.136
98,5813.412
99,5583.9155
100,6571.0386
101,7058.226
102,5599.0645
103,8641.843
104,6964.3223
105,8487.166
106,6122.82
107,4867.694
108,7250.4634
109,7884.2993
110,8726.191
111,7908.1406
112,8358.581
113,6182.1216
114,9430.315
115,6203.3535
116,7321.853
117,10323.813
118,6982.438
119,10158.728
120,8904.404
121,8314.259
122,6526.1045
123,7482.5156
124,8709.347
125,6571.7715
126,4323.6973
127,5954.7983
128,8979.516
129,7365.491
130,5305.124
131,9324.689
132,6535.2104
133,6032.0806
134,6004.6865
135,5885.732
136,7663.985
137,7458.2285
138,7263.6343
139,6063.89
140,5225.382
141,6954.3735
142,3958.1545
143,7237.5723
144,5711.517
145,9135.904
146,7447.1562
147,6995.3945
148,9151.042
149,5903.924
150,5648.3364
151,10811.404
152,7378.596
153,8932.761
154,7965.689
155,5102.2383
156,6875.522
157,5662.3696
158,7732.968
159,12998.2295
160,6277.045
161,3676.5293
162,5689.3423
163,8404.623
164,9478.119
165,6715.0796
166,7841.2275
167,4979.0
168,5419.192
169,3322.0627
170,5212.7393
171,6868.4517
172,7488.498
173,8167.463
174,6469.9727
175,7988.8013
176,10021.31
177,8341.453
178,4974.5093
179,10664.13
180,12149.236
181,6757.215
182,8094.21
183,5408.4688
184,6837.8706
185,5046.4517
186,7653.1743
187,5687.812
188,9801.441
189,7609.602
190,10111.627
191,9152.7
192,6343.24
193,9970.338
194,18573.492
195,10266.465
196,6327.128
197,3118.2217
198,6336.874
199,10099.696
200,6132.053
201,12711.703
202,19249.66
203,3549.671
204,5588.8857
205,9664.569
206,5337.8013
207,10401.073
208,7088.1553
209,7467.673
210,4525.4956
211,7429.7256
212,6699.9316
213,8133.449
214,9157.782
215,7440.873
216,6646.6826
217,7290.581
218,5557.3896
219,5657.1772
220,8110.1035
221,5975.9497
222,7121.173
223,7879.3003
224,6711.18
225,5775.9946
226,7914.1763
227,7442.0015
228,8684.192
229,7126.607
230,7710.3237
231,6236.922
232,4206.0103
233,6103.8257
234,7705.7593
235,6251.3867
236,4763.5527
237,9746.81
238,7713.421
239,9583.499
240,7623.1494
241,6724.4287
242,5393.6133
243,5066.763
244,10368.154
245,5348.4106
246,8720.093
247,16258.764
248,8373.317
249,6829.5093
250,5534.193
251,4710.8716
252,7651.35
253,4277.7124
254,6635.435
255,10334.964
256,5772.8164
257,15603.813
258,15468.082
259,5535.9556
260,8014.823
261,5498.645
262,7602.864
263,5784.411
264,11382.228
265,7095.196
266,9286.671
267,5013.3726
268,6692.0005
269,5293.6973
270,8997.56
271,8072.5864
272,6559.018
273,7676.932
274,6285.1196
275,8860.118
276,10303.954
277,5995.038
278,10800.542
279,7685.0635
280,10286.076
281,5303.328
282,5674.1484
283,6026.331
284,10505.357
