Id,Sales
1,4374.205
2,7174.0894
3,9347.643
4,5935.012
5,6655.0874
6,5688.783
7,7695.5586
8,7745.811
9,4907.879
10,5617.0137
11,6830.689
12,7595.7036
13,6679.924
14,7644.3413
15,5629.4497
16,4358.731
17,5474.2476
18,9539.147
19,10093.091
20,9473.32
21,7516.9043
22,4699.6943
23,5824.2827
24,4244.471
25,7802.669
26,10706.46
27,8406.883
28,6358.2485
29,5273.0737
30,4691.3247
31,5157.4414
32,9915.371
33,7028.08
34,5249.1714
35,5021.6167
36,7082.182
37,3728.2947
38,7437.8003
39,4239.936
40,6228.007
41,6439.164
42,5569.53
43,7267.1255
44,6658.103
45,4606.8555
46,6717.2886
47,7087.6885
48,10898.652
49,5846.1924
50,7875.4316
51,6952.563
52,8719.969
53,6745.188
54,9598.18
55,4716.815
56,5037.7236
57,6181.1904
58,6164.484
59,8589.496
60,7391.3296
61,5602.1465
62,7381.5874
63,6339.382
64,10100.322
65,3903.1338
66,11630.998
67,4843.4614
68,5711.8823
69,7950.5854
70,5251.4995
71,6182.4937
72,6468.4053
73,7767.9146
74,5288.8276
75,5096.403
76,7425.0728
77,7419.3887
78,6995.308
79,4824.0776
80,6951.96
81,10216.536
82,6546.975
83,4826.111
84,6536.837
85,5830.4014
86,6205.0454
87,6847.679
88,3937.3083
89,8209.46
90,6477.659
91,6487.0493
92,6877.031
93,4237.802
94,5997.4287
95,4977.1245
96,7590.3154
97,8446.801
98,4658.267
99,4449.271
100,6442.8433
101,5596.849
102,5487.534
103,7196.407
104,6250.0576
105,7392.585
106,5460.0396
107,4567.1445
108,6227.122
109,7218.52
110,7296.78
111,8000.1304
112,8088.453
113,5395.352
114,8188.0444
115,5887.292
116,7694.0913
117,8885.089
118,6589.432
119,9357.811
120,8029.0913
121,7664.1597
122,5832.2812
123,7010.6416
124,7839.119
125,6201.644
126,3903.1934
127,5036.9604
128,7813.5405
129,6258.0737
130,4583.568
131,8982.496
132,5696.161
133,5574.1787
134,5894.7983
135,5404.019
136,6995.2485
137,7077.5977
138,6684.1807
139,5264.9688
140,4864.1807
141,6496.2744
142,3691.9148
143,6815.2217
144,4890.0645
145,8055.498
146,7030.648
147,5680.2397
148,8804.048
149,5342.889
150,4805.265
151,10061.012
