Id,Sales
1,4255.362
2,7513.2627
3,9690.199
4,6530.2573
5,7185.1533
6,5660.8906
7,8045.709
8,8070.1304
9,5241.9126
10,5839.583
11,7055.917
12,7855.322
13,7140.9556
14,7429.286
15,5707.183
16,4557.029
17,5697.726
18,9919.91
19,10531.168
20,10277.133
21,8200.627
22,5308.3276
23,6061.9414
24,4212.457
25,8099.6387
26,10733.655
27,8329.615
28,6237.0947
29,5254.26
30,4428.03
31,5365.438
32,10613.552
33,6957.4644
34,5279.1426
35,5392.688
36,7286.9463
37,3666.9485
38,7554.2954
39,4454.9565
40,6128.101
41,6484.588
42,5702.542
43,7414.076
44,6541.745
45,4885.5615
46,6856.5464
47,7566.314
48,11282.003
49,5862.461
50,8064.9756
51,7869.718
52,8916.198
53,6725.2437
54,9545.608
55,4718.848
56,4917.9854
57,6444.33
58,6061.392
59,8698.93
60,7894.05
61,5611.1724
62,7775.014
63,6147.9336
64,9841.183
65,4030.8635
66,13727.506
67,5065.763
68,5517.224
69,8503.645
70,5054.982
71,6581.3555
72,6118.968
73,7444.7056
74,5603.937
75,5133.2056
76,7468.6133
77,8134.899
78,7946.5757
79,4726.293
80,7288.1904
81,10735.548
82,6729.831
83,4646.647
84,6801.7354
85,5816.312
86,6297.6357
87,6532.774
88,4128.1963
89,8680.499
90,6189.5073
91,6747.7417
92,7034.242
93,4458.1606
94,6294.6514
95,5207.6113
96,7548.6206
97,8632.643
98,4764.4614
99,4880.4995
100,6232.564
101,5570.0283
102,5569.492
103,8137.4985
104,6219.0093
105,7037.6914
106,5597.3994
107,4452.0977
108,6616.4336
109,7253.4233
110,7561.943
111,8440.102
112,8396.083
113,5260.0854
114,8866.897
115,6029.964
116,7798.622
117,8808.691
118,6635.6377
119,10127.985
120,7620.794
121,7338.673
122,5676.2163
123,7122.28
124,7576.0835
125,6249.4673
126,3875.305
127,5745.153
128,7926.911
129,6458.105
130,4870.1685
131,9196.344
132,5756.9004
133,5669.362
134,5915.5225
135,5677.2773
136,7822.294
137,7198.233
138,6639.4478
139,5328.108
140,5234.998
141,6599.3687
142,3677.1216
143,6694.9175
144,5465.796
145,8878.337
146,6964.415
147,6002.241
148,7972.498
149,5692.0723
150,4784.514
151,11136.961
152,7131.7476
153,8477.976
154,7537.2544
155,5320.446
156,6139.051
157,5156.0493
158,8089.525
159,12516.773
160,6724.782
161,3253.806
162,5012.8374
163,8639.758
164,9101.693
165,6295.4136
166,7220.53
167,4734.4585
168,4872.7886
169,3145.9468
170,5032.476
171,6042.035
172,6984.9287
173,6617.241
174,6509.825
175,7998.147
176,8957.782
177,7621.644
178,4830.2183
179,8876.882
180,12330.089
181,5929.626
182,7836.1445
183,5208.337
184,6624.067
185,4058.408
186,6724.66
187,5815.88
188,8362.775
189,7107.8735
190,8155.057
191,8546.98
192,5590.048
193,8734.958
194,19646.389
195,11300.373
196,6211.12
197,3043.8423
198,6493.1094
199,9424.731
200,5396.4946
201,11554.33
202,18922.453
203,3404.8284
204,5165.371
205,8766.044
206,5195.562
207,10193.229
208,6528.053
209,7731.493
210,3625.8733
211,6543.979
212,6005.6133
213,7536.299
214,9282.811
215,5865.3574
216,5816.057
217,6433.351
218,5259.348
219,4868.237
220,7536.5137
221,5479.533
222,5886.299
223,7655.759
224,5863.7197
225,5413.8096
226,6952.026
227,7232.535
228,8166.7075
229,6887.099
230,6799.7896
231,5779.8516
232,3829.8604
233,6486.2515
234,7311.1562
235,5343.98
236,4239.815
237,9028.538
238,7392.19
239,9589.569
240,6612.207
241,5597.218
242,5441.3154
243,4541.6787
244,10268.834
245,4863.8237
246,7857.674
247,14933.887
248,7351.358
249,6285.204
250,5076.054
251,4547.1523
252,7345.0996
253,4275.2695
254,5311.8574
255,10098.704
256,5268.0776
257,14714.703
258,13828.299
259,4576.693
260,6796.2173
261,5233.8105
262,7233.5146
263,5884.7275
264,10164.407
265,7900.037
266,9436.181
267,4445.958
268,7270.509
269,4823.4424
270,8208.38
271,6847.659
272,6430.554
273,6300.7896
274,5549.8906
275,8425.376
276,9302.795
277,5741.8335
278,10232.499
279,6251.136
280,9671.153
281,4713.7705
282,5159.2856
283,5714.181
284,10190.457
285,6110.1445
286,8133.658
287,6750.6323
288,9278.11
289,4468.794
290,8430.495
291,6756.1636
292,4147.0854
293,15080.412
294,16528.398
295,7222.913
296,7881.029
297,9803.835
298,10416.529
299,10948.781
300,6368.614
301,7795.5435
302,6258.3477
303,8334.606
304,4113.1216
305,6189.4014
306,5878.938
307,5524.6953
308,7894.0425
309,4986.4077
310,5017.467
311,6605.747
312,3850.3064
313,4728.2725
314,5560.8784
315,6927.8823
316,9393.746
317,8012.729
318,6746.3203
319,6017.2114
320,6342.7144
321,11766.564
322,7517.0903
323,5701.8516
324,4395.88
325,9001.155
326,4683.7607
327,7509.294
328,3511.8105
329,5500.098
330,7662.1206
331,5718.1284
332,5387.6245
333,8029.451
334,9958.936
335,11453.747
336,6403.999
337,8906.06
338,3344.0305
339,5097.0054
340,6486.5605
341,4413.8296
342,8261.272
343,5224.8486
344,5082.671
345,8623.007
346,11170.818
347,8307.878
348,4982.125
349,5283.842
350,8557.6
351,7230.204
352,6352.2427
353,4976.74
354,7166.69
355,10255.643
356,4393.457
357,6451.9556
358,8070.801
359,8497.119
360,13126.564
361,6012.565
362,13933.274
363,6523.417
364,5019.568
365,3725.4941
366,6454.9043
367,5956.8374
368,5669.767
369,7619.1367
370,4760.1016
371,4405.1924
372,7363.5737
373,3711.6494
374,7391.5415
375,6781.436
376,7416.9614
377,9122.775
378,5241.3574
379,8703.876
380,5714.8623
381,5212.4067
382,5132.021
383,4865.5405
384,10298.826
385,6376.35
386,4943.024
387,7682.3667
388,8706.765
389,7314.8804
390,6093.3384
391,8396.491
392,5401.999
393,5112.657
394,5827.4775
395,8955.851
396,6558.9053
397,6494.137
398,5812.4473
399,5338.682
400,4247.1074
401,5141.8438
402,7708.4346
403,8279.444
404,10898.038
405,11504.334
406,8177.962
407,4472.081
408,5102.2285
409,10829.659
410,10093.495
411,7370.7334
412,8767.114
413,8732.943
414,5844.464
415,4144.2783
416,9617.136
417,5824.6104
418,7134.938
419,5987.7705
420,3024.6055
421,11336.404
422,5273.8833
423,4958.5103
424,4590.944
425,5956.1504
426,6741.991
427,8093.569
428,6379.7446
429,4685.548
430,4822.817
431,4390.898
432,3191.4897
433,7359.5513
434,19004.232
435,5185.7856
436,5715.233
437,6836.717
438,5245.418
439,5469.3525
440,4653.649
441,4510.321
442,7319.668
443,7134.788
444,3992.1174
445,8770.25
446,6234.1035
447,4904.5005
448,8905.041
449,8197.404
450,9918.273
451,5677.3203
452,7054.1543
453,4564.336
454,5613.1743
455,14627.3125
456,8909.475
457,6272.1978
458,4490.4707
459,4784.592
460,5385.1177
461,4641.2793
462,10068.528
463,4992.198
464,5320.527
465,7631.3467
466,4610.886
467,6061.254
468,7625.9043
469,7364.6763
470,7278.459
471,4430.8135
472,5015.9546
473,6422.55
474,9078.789
475,8535.079
476,6784.6313
477,4437.4062
478,7290.8457
479,5967.3735
480,4888.6
481,7417.973
482,7235.357
483,6753.4395
484,5786.9883
485,6453.328
486,6382.6226
487,5777.3
488,7013.538
489,6240.0938
490,6090.684
491,8130.3315
492,5649.856
493,5033.772
494,11867.143
495,6100.584
496,3674.1492
497,8356.119
498,8001.481
499,10502.604
500,4844.741
501,6168.03
502,5696.1504
503,7489.126
504,6076.4814
505,8950.473
506,3121.1135
507,6583.169
508,6279.9795
509,5757.999
510,4927.4497
511,6813.148
512,8811.985
513,4786.737
514,7965.8555
515,7140.1177
516,9357.034
517,4404.0156
518,6505.772
519,5968.569
520,7595.9424
521,8545.505
522,4247.4883
523,6993.027
524,7207.0117
525,7932.961
526,4970.389
527,3387.029
528,7684.9604
529,6361.336
530,8694.634
531,7006.037
532,5861.114
533,8753.422
534,7005.2417
535,6918.9224
536,7345.352
537,5956.9907
538,8555.608
539,11013.921
540,7399.779
541,4032.1667
542,5707.2866
543,4407.3564
544,0.0
545,8302.683
546,5156.0693
547,8923.055
548,4698.883
549,7005.168
550,6199.1064
551,10501.691
552,5001.391
553,5263.9497
554,6167.8296
555,7516.1587
556,4919.932
557,7272.208
558,7502.458
559,9990.842
560,7244.8438
561,6864.516
562,5603.354
563,4401.971
564,4961.093
565,11105.905
566,9724.943
567,6532.8984
568,14435.007
569,6010.4326
570,4684.3857
571,6596.676
572,8744.902
573,9800.946
574,6968.063
575,8492.088
576,8395.69
577,6522.9062
578,6283.31
579,6043.251
580,4985.7563
581,4943.9434
582,4137.9834
583,5613.078
584,8837.225
585,16642.693
586,6660.7446
587,4983.475
588,7743.7354
589,4025.754
590,6413.4424
591,3847.3809
592,8791.923
593,6098.4663
594,6473.7124
595,13616.743
596,11715.226
597,6576.8506
598,6478.135
599,3908.3599
600,5179.0884
601,5548.2812
602,7809.481
603,5076.611
604,4170.084
605,5339.013
606,5580.6255
607,7665.798
608,7461.758
609,3146.9312
610,6945.592
611,8226.506
612,8064.822
613,5347.589
614,4891.893
615,7960.9194
616,4509.37
617,10078.538
618,4863.0117
619,5377.317
620,7056.098
621,5910.549
622,4233.2573
623,5652.27
624,6890.568
625,9096.131
626,10191.362
627,5923.8945
628,4208.301
629,5471.9033
630,6705.9595
631,4792.972
632,6036.155
633,6209.746
634,10608.058
635,8373.054
636,6250.982
637,7942.4165
638,4466.77
639,9062.104
640,5763.5967
641,13481.584
642,6271.193
643,5539.8057
644,5228.0083
645,3585.637
646,7619.399
647,16693.72
648,4366.1113
649,4947.089
650,10505.85
651,6991.413
652,6903.9204
653,8445.874
654,6409.0156
655,5056.6216
656,4449.8057
657,9370.215
658,5917.198
659,7184.3516
660,7149.698
661,4443.093
662,6873.975
663,6284.58
664,3176.026
665,8733.534
666,9220.633
667,4173.939
668,7723.7188
669,7039.967
670,4856.894
671,8943.177
672,5979.4053
673,8240.931
674,4737.914
675,4911.5923
676,6496.0757
677,0.0
678,7711.3604
679,4522.074
680,5887.64
681,4972.608
682,5933.942
683,5768.6123
684,6799.6274
685,6646.974
686,8252.397
687,5732.865
688,7573.0645
689,5933.6147
690,8609.9
691,9149.532
692,7024.5557
693,3305.4807
694,5488.204
695,7650.935
696,4109.213
697,9817.832
698,5200.0137
699,7232.542
700,10381.719
701,6285.905
702,4200.6865
703,10434.934
704,10288.813
705,5487.2935
706,9384.416
707,9915.067
708,5358.499
709,5522.0776
710,6940.771
711,5426.66
712,5480.886
713,7220.309
714,5052.7266
715,6364.127
716,7849.5547
717,6688.14
718,8342.8125
719,5765.8677
720,6730.594
721,4238.262
722,7184.1606
723,7019.801
724,6160.734
725,6790.6455
726,6857.632
727,9596.074
728,5968.933
729,5130.6904
730,5952.062
731,6892.401
732,7569.0786
733,4656.2905
734,4201.9287
735,7564.6323
736,6520.636
737,5772.5244
738,8428.325
739,5896.417
740,7472.1333
741,5361.75
742,3999.125
743,6619.8994
744,6512.961
745,7287.9194
746,9585.639
747,8464.639
748,4997.5
749,8342.177
750,3673.953
751,3300.466
752,7153.518
753,10350.44
754,7577.8394
755,7434.5527
756,4978.2925
757,7505.5923
758,9196.317
759,6706.286
760,8203.652
761,5733.3906
762,4719.2627
763,5119.282
764,5673.039
765,5666.3564
766,4988.6484
767,5161.0723
768,4038.5051
769,6934.148
770,7359.7686
771,5103.08
772,5974.0415
773,7219.9375
774,5726.4995
775,4398.4844
776,9064.107
777,7846.7554
778,5494.761
779,4298.597
780,13653.998
781,5903.3105
782,6034.497
783,8761.823
784,8046.914
785,7914.3423
786,6152.256
787,7152.3853
788,9944.633
789,12958.562
790,5493.902
791,5125.902
792,5244.9727
793,6725.128
794,5358.386
795,7980.311
796,8950.677
797,5532.1772
798,4292.976
799,6714.548
800,8589.545
801,5303.2427
802,7607.222
803,3796.3433
804,7363.609
805,7388.4756
806,7322.411
807,9517.656
808,6712.6143
809,4035.2903
810,6413.7847
811,7690.547
812,8299.951
813,7603.429
814,7651.146
815,6401.0137
816,4473.813
817,9666.616
818,4224.196
819,11158.213
820,5472.175
821,4350.691
822,7471.1147
823,6107.4126
824,7028.087
825,7314.302
826,3855.763
827,4672.665
828,7522.325
829,8847.344
830,9153.093
831,5130.9053
832,5650.082
833,7126.275
834,6613.311
835,5597.2397
836,10575.794
837,9005.586
838,10559.4375
839,4179.508
840,5956.5366
841,0.0
842,7952.6255
843,5562.5703
844,10614.332
845,6297.101
846,5169.2344
847,5254.36
848,5491.701
849,5196.1167
850,6348.984
851,4961.8213
852,5102.506
853,9945.646
854,6787.318
855,20759.31
856,6481.039
857,4362.7944
858,7374.1006
859,9541.858
860,6439.6553
861,6917.253
862,5707.0903
863,7961.254
864,7955.7666
865,5112.7495
866,5565.43
867,6945.4985
868,7950.0625
869,6822.4595
870,7568.523
871,5777.5366
872,4630.487
873,5899.0723
874,9736.804
875,10515.8125
876,10057.607
877,8026.074
878,5242.7373
879,5989.164
880,4312.4263
881,8009.4443
882,10383.056
883,8413.195
884,6075.6816
885,4895.6733
886,4299.5894
887,5279.2026
888,10355.614
889,6771.8394
890,5371.725
891,5399.1514
892,7314.9985
893,3678.0583
894,7520.833
895,4650.251
