Id,Sales
1,4234.905
2,6845.4136
3,9212.714
4,6494.521
5,6859.169
6,5240.468
7,7629.0474
8,7688.5527
9,4866.6587
10,5484.939
11,6843.0957
12,8154.8853
13,6717.7695
14,7717.3193
15,6141.61
16,4304.111
17,5879.836
18,9226.782
19,10027.295
20,9316.458
21,7885.9453
22,4223.1323
23,5712.923
24,4178.2046
25,7362.6475
26,9959.268
27,7506.7666
28,5920.015
29,5287.9653
30,4406.5625
31,5090.4087
32,10117.164
33,6688.7524
34,5404.916
35,5033.5703
36,7157.619
37,3543.4612
38,7373.0464
39,4689.321
40,5842.101
41,6246.375
42,5296.7876
43,7624.6904
44,6247.8525
45,4907.767
46,6575.289
47,7162.6455
48,10064.457
49,6151.006
50,8501.099
51,7075.9507
52,8686.412
53,6287.4224
54,8729.987
55,4616.707
56,4859.433
57,5727.04
58,5747.9146
59,7843.8228
60,7427.2676
61,6010.054
62,7684.6455
63,5851.731
64,8972.154
65,3815.3293
66,11532.62
67,4747.5073
68,5496.265
69,7804.2314
70,5475.4897
71,6174.497
72,5849.5215
73,7102.2573
74,5110.1714
75,5043.8394
76,6850.187
77,7410.5415
78,6832.206
79,5541.5815
80,6616.3833
81,9877.675
82,6442.438
83,4412.7397
84,6727.3223
85,5509.0117
86,5273.8735
87,6552.5405
88,3924.2705
89,8191.84
90,6132.351
91,7047.5444
92,6757.2017
93,4377.539
94,5742.824
95,4806.5303
96,8412.049
97,8161.2417
98,4905.923
99,4738.6685
100,6166.436
101,5750.3047
102,5533.285
103,7541.0
104,6095.344
105,6974.285
106,5749.6797
107,4368.8936
108,6694.0425
109,7148.9966
110,6911.9507
111,7777.8257
112,7931.713
113,5617.0674
114,8621.616
115,5822.344
116,7046.476
117,8459.36
118,6193.21
119,9372.2705
120,7497.187
121,7135.033
122,5783.1377
123,6690.0415
124,8081.2363
125,6298.333
126,3842.4053
127,5100.8423
128,8194.489
129,5764.724
130,4667.828
131,8495.208
132,5643.103
133,5293.5205
134,5620.17
135,5505.4614
136,7221.287
137,6882.023
138,6544.3906
139,5815.58
140,4758.926
141,6216.756
142,3548.2087
143,6330.52
144,5432.734
145,8220.859
146,6670.031
147,5824.233
148,8710.817
149,5540.0806
150,5038.786
151,10026.08
152,6660.897
153,8247.716
154,7271.889
155,5118.1255
156,6417.7803
157,5083.612
158,7711.508
159,11428.205
160,6279.476
161,3407.3103
162,4861.051
163,8242.165
164,8871.44
165,6100.5894
166,6914.4297
167,4398.593
168,4753.6143
169,3220.5818
170,4717.2603
171,5913.2383
172,7348.891
173,6737.878
174,6209.0767
175,7483.151
176,8729.279
177,7523.243
178,4619.0635
179,8635.614
180,10867.234
181,6055.441
182,7159.9956
183,5285.6914
184,5970.5674
185,4226.755
186,6909.7163
187,5209.067
188,8432.948
189,6726.6675
190,8552.288
191,7878.977
192,5197.708
193,9076.192
194,17666.688
195,9687.343
196,6037.9053
197,3420.2087
198,5793.305
199,8420.356
200,5062.875
201,10876.628
202,17093.43
203,3650.473
204,5471.0527
205,8058.9326
206,4761.5547
207,9129.607
208,6552.684
209,7104.4175
210,3743.3867
211,6176.594
212,5535.053
213,7177.3325
214,9150.273
215,6081.734
216,5902.3867
217,6247.483
218,5047.8623
219,5140.4023
220,6508.093
221,5410.475
222,6249.2524
223,7336.608
224,6013.167
225,5763.1846
226,7069.597
227,7350.671
228,7157.237
229,6384.583
230,6595.235
231,5595.686
232,3889.0256
233,5691.4375
234,6790.16
235,6190.4937
236,4228.069
237,8146.1094
238,6918.3745
239,8645.758
240,6625.444
241,5756.8564
242,5060.5483
243,4410.2026
244,9617.183
245,4376.9927
246,7572.7754
247,14553.22
248,7295.026
249,6075.415
250,5319.101
251,4376.546
252,7057.398
253,3984.4153
254,5711.751
255,9679.208
256,5105.5283
257,14727.688
258,12554.384
259,4891.016
260,6580.5396
261,4928.305
262,6624.8945
263,5421.291
264,9195.772
265,7061.8955
266,8544.348
267,4371.6274
268,6773.3765
269,5033.387
270,7732.135
271,6973.7666
272,5933.337
273,6124.2217
274,5878.8765
275,8136.746
276,9056.763
277,5772.277
278,9568.549
279,6501.2075
280,8965.73
281,4908.4644
282,4890.088
283,5624.6577
284,10453.64
285,6380.6206
286,7223.994
287,7099.738
288,8777.823
289,4750.175
290,8513.147
291,6591.826
292,3817.506
293,12656.916
294,15997.126
295,6819.3105
296,6920.367
297,8623.8955
298,9881.01
299,10224.431
300,6150.9004
301,7575.6353
302,5662.499
303,8223.862
304,3931.7476
305,5588.0337
306,5526.7563
307,5125.316
308,7232.397
309,5483.2915
310,4979.721
311,6894.847
312,3616.2935
313,4862.075
314,5748.1777
315,6450.344
316,9228.921
317,7758.926
318,6577.5156
319,6110.5986
320,6328.262
321,10637.07
322,7026.579
323,5653.672
324,4221.723
325,8176.417
326,4361.991
327,7183.653
328,3576.9175
329,5072.9956
330,7113.8623
331,5643.3613
332,4906.5312
333,7609.6245
334,9178.924
335,10861.298
336,5944.0693
337,8210.228
338,3254.1536
339,5553.1885
340,6310.766
341,4802.315
342,7174.9854
343,5249.832
344,4938.199
345,8482.854
346,9811.663
347,7786.256
348,5086.3374
349,5134.107
350,8224.718
351,7689.469
352,5771.2036
353,4850.155
354,7005.416
355,9720.993
356,4828.809
357,6219.1875
358,7714.3325
359,8255.656
360,11985.566
361,5931.164
362,11389.427
363,6263.2676
364,4850.65
365,3674.689
366,5856.186
367,5758.8003
368,5975.899
369,6961.8784
370,4536.073
371,4577.4263
372,7281.7217
373,3605.3464
374,6645.46
375,7123.4004
376,7058.488
377,8338.979
378,5638.584
379,8580.939
380,5626.7715
381,5414.5586
382,4812.718
383,4840.991
384,9497.6
385,6026.193
386,5135.762
387,7105.786
388,8091.971
389,7085.452
390,6195.992
391,7989.4253
392,5000.5464
393,5145.076
394,5811.3057
395,8380.955
396,6416.648
397,6082.418
398,5492.1675
399,5117.838
400,4114.577
401,5252.356
402,7338.197
403,7797.648
404,9659.05
405,10022.065
406,7937.873
407,4625.7993
408,4735.9624
409,10060.687
410,10095.084
411,6734.2993
412,8164.6196
413,7969.337
414,6242.712
415,4123.813
416,8968.74
417,6358.8853
418,6406.1313
419,5789.555
420,3079.998
421,10896.574
422,5221.043
423,5543.077
424,4629.052
425,6347.7734
426,6450.51
427,8157.1875
428,6587.8984
429,4994.127
430,4445.5005
431,4007.1462
432,3048.8335
433,6554.74
434,16881.82
435,4879.4106
436,5263.834
437,6625.646
438,5233.6553
439,5223.249
440,5069.3687
441,4234.421
442,6683.1987
443,6765.049
444,3993.18
445,8917.44
446,6133.381
447,4713.8105
448,8467.084
449,7564.8643
450,9052.825
451,5691.833
452,6814.7856
453,4919.022
454,5039.06
455,13961.952
456,8936.851
457,6292.7607
458,5274.2354
459,5305.6704
460,5855.924
461,4466.3228
462,9011.368
463,4974.4004
464,5110.658
465,7191.6733
466,4839.615
467,6309.2554
468,7547.475
469,6642.19
470,7362.352
471,4356.2666
472,5041.6606
473,6163.0312
474,8956.3125
475,8034.3765
476,7064.6772
477,4347.775
478,6743.612
479,5763.5967
480,4641.199
481,6868.097
482,6930.036
483,6276.9556
484,6221.103
485,6059.0513
486,6306.398
487,5579.673
488,6643.134
489,5856.013
490,5909.1226
491,8028.6777
492,5295.227
493,4904.4727
494,11194.696
495,5801.239
496,3502.025
497,7912.0474
498,7345.899
499,9694.1455
500,4645.065
501,5904.363
502,5513.311
503,7067.1904
504,5684.071
505,8713.593
506,3352.2747
507,6071.349
508,6169.453
509,5909.9062
510,4824.257
511,6752.776
512,8240.333
513,5407.122
514,7927.055
